year,month,country,num_sources,num_articles,total_words
2020,6,MY,22,5892,3238833
2020,6,NG,49,13696,9406508
2020,6,NZ,32,8256,7133622
2020,6,PH,25,7314,4678982
2020,6,PK,22,5978,3584052
2020,6,SG,35,9256,7166353
2020,6,TZ,3,1056,823528
2020,6,UK,1,6,4867
2020,6,US,1066,215396,159333070
2020,6,ZA,62,18068,11958277
2020,7,AU,84,23640,17757943
2020,7,BD,6,1863,1406711
2020,7,CA,106,32883,26920768
2020,7,GB,134,35865,26533785
2020,7,GH,14,3230,1851721
2020,7,HK,8,2241,1671485
2020,7,IE,101,24963,16137277
2020,7,IN,98,28080,19807453
2020,7,JM,3,786,425707
2020,7,KE,23,6083,3708855
2020,7,LK,9,2389,1776746
2020,7,MY,23,5449,3493377
2020,7,NG,51,15778,10503985
2020,7,NZ,33,8228,6958164
2020,7,PH,27,7748,5237746
2020,7,PK,21,7029,4377084
2020,7,SG,36,8817,6664713
2020,7,TZ,3,1067,782755
2020,7,UK,1,4,1615
2020,7,US,1562,210961,145057289
2020,7,ZA,61,16713,10844846
2020,8,AU,87,19986,13747980
2020,8,BD,6,1405,961788
2020,8,CA,107,18986,14716541
2020,8,GB,140,33446,25602788
2020,8,GH,12,2784,1617546
2020,8,HK,8,1915,1546564
2020,8,IE,98,22253,15280437
2020,8,IN,108,23054,15285526
2020,8,JM,3,533,256630
2020,8,KE,22,5021,3104167
2020,8,LK,10,2088,1530349
2020,8,MY,23,5876,3870474
2020,8,NG,54,12187,7679614
2020,8,NZ,33,7163,5878017
2020,8,PH,27,6611,3840881
2020,8,PK,22,5705,3126675
2020,8,SG,38,8256,5688167
2020,8,TZ,3,673,464617
2020,8,US,1663,178367,119895981
2020,8,ZA,63,13835,8734340
2020,9,AU,91,15622,10311978
2020,9,BD,6,1207,810600
2020,9,CA,110,18886,14713851
2020,9,GB,142,30289,21562639
2020,9,GH,10,2385,1211780
2020,9,HK,8,1844,1322024
2020,9,IE,97,17310,11373260
2020,9,IN,112,19834,13233365
2020,9,JM,3,388,162957
2020,9,KE,23,3845,2096750
2020,9,LK,10,2194,1461693
2020,9,MY,24,5262,3291981
2020,9,NG,50,12025,7819847
2020,9,NZ,32,5883,4692594
2020,9,PH,27,5102,3037543
2020,9,PK,22,5667,2739427
2020,9,SG,36,7347,4938842
2020,9,TZ,3,597,411738
2020,9,UK,1,2,674
2020,9,US,1728,150080,104792764
2020,9,ZA,61,11272,6872570
